,common name,ens id
13833,Magea1,https://www.targetvalidation.org/target/ENSG00000198681/associations
13834,Magea2,https://www.targetvalidation.org/target/ENSG00000268606/associations
13835,Magea3,https://www.targetvalidation.org/target/ENSG00000221867/associations
13836,Magea5,https://www.targetvalidation.org/target/ENSG00000242520/associations
13837,Magea6,https://www.targetvalidation.org/target/ENSG00000197172/associations
13838,Magea8,https://www.targetvalidation.org/target/ENSG00000156009/associations
13839,Mos,https://www.targetvalidation.org/target/ENSG00000166923/associations
13840,Rfc2,https://www.targetvalidation.org/target/ENSG00000049541/associations
13841,Taf10,https://www.targetvalidation.org/target/ENSG00000166337/associations
13842,B3galt2,https://www.targetvalidation.org/target/ENSG00000162630/associations
13843,B3galnt1,https://www.targetvalidation.org/target/ENSG00000169255/associations
13844,Prrc2a,https://www.targetvalidation.org/target/ENSG00000204469/associations
13845,Lpar2,https://www.targetvalidation.org/target/ENSG00000064547/associations
13846,Raet1d,https://www.targetvalidation.org/target/ENSG00000111981/associations
13847,Poll,https://www.targetvalidation.org/target/ENSG00000166169/associations
13848,Ankrd2,https://www.targetvalidation.org/target/ENSG00000165887/associations
13849,Hist1h1b,https://www.targetvalidation.org/target/ENSG00000184357/associations
13850,Pigo,https://www.targetvalidation.org/target/ENSG00000165282/associations
13851,Calm4,https://www.targetvalidation.org/target/ENSG00000073921/associations
13852,Mocs1,https://www.targetvalidation.org/target/ENSG00000124615/associations
13853,Igdcc4,https://www.targetvalidation.org/target/ENSG00000103742/associations
13854,Lat2,https://www.targetvalidation.org/target/ENSG00000086730/associations
13855,Nfu1,https://www.targetvalidation.org/target/ENSG00000169599/associations
13856,Dhodh,https://www.targetvalidation.org/target/ENSG00000102967/associations
13857,Tacstd2,https://www.targetvalidation.org/target/ENSG00000184292/associations
13858,Med20,https://www.targetvalidation.org/target/ENSG00000124641/associations
13859,Slc6a14,https://www.targetvalidation.org/target/ENSG00000268104/associations
13860,Tmem9b,https://www.targetvalidation.org/target/ENSG00000175348/associations
13861,Ascl3,https://www.targetvalidation.org/target/ENSG00000176009/associations
13862,Scube2,https://www.targetvalidation.org/target/ENSG00000175356/associations
13863,Nrxn1,https://www.targetvalidation.org/target/ENSG00000179915/associations
13864,Nrxn2,https://www.targetvalidation.org/target/ENSG00000110076/associations
13865,Scand1,https://www.targetvalidation.org/target/ENSG00000171222/associations
13866,Zbtb33,https://www.targetvalidation.org/target/ENSG00000177485/associations
13867,Clec2i,https://www.targetvalidation.org/target/ENSG00000165682/associations
13868,Slc37a2,https://www.targetvalidation.org/target/ENSG00000134955/associations
13869,Hhip,https://www.targetvalidation.org/target/ENSG00000164161/associations
13870,Arhgap31,https://www.targetvalidation.org/target/ENSG00000031081/associations
13871,Psg23,https://www.targetvalidation.org/target/ENSG00000242221/associations
13872,Zfp109,https://www.targetvalidation.org/target/ENSG00000184517/associations
13873,Cacna2d2,https://www.targetvalidation.org/target/ENSG00000007402/associations
13874,Pate4,https://www.targetvalidation.org/target/ENSG00000237353/associations
13875,Dkk2,https://www.targetvalidation.org/target/ENSG00000155011/associations
13876,Dnajb2,https://www.targetvalidation.org/target/ENSG00000135924/associations
13877,Trim44,https://www.targetvalidation.org/target/ENSG00000166326/associations
13878,Klk1b27,https://www.targetvalidation.org/target/ENSG00000167748/associations
13879,Scamp5,https://www.targetvalidation.org/target/ENSG00000198794/associations
13880,Pdxp,https://www.targetvalidation.org/target/ENSG00000241360/associations
13881,Pik3cg,https://www.targetvalidation.org/target/ENSG00000105851/associations
13882,Gmeb1,https://www.targetvalidation.org/target/ENSG00000162419/associations
13883,Htr3b,https://www.targetvalidation.org/target/ENSG00000149305/associations
13884,Tnfrsf10b,https://www.targetvalidation.org/target/ENSG00000120889/associations
13885,Nelf,https://www.targetvalidation.org/target/ENSG00000101158/associations
13886,Trpm5,https://www.targetvalidation.org/target/ENSG00000070985/associations
13887,Lgi1,https://www.targetvalidation.org/target/ENSG00000108231/associations
13888,Ccl28,https://www.targetvalidation.org/target/ENSG00000151882/associations
13889,Magea4,https://www.targetvalidation.org/target/ENSG00000147381/associations
13890,Nqo2,https://www.targetvalidation.org/target/ENSG00000124588/associations
13891,B3galt1,https://www.targetvalidation.org/target/ENSG00000172318/associations
13892,Ctsr,https://www.targetvalidation.org/target/ENSG00000135047/associations
13893,Tssc4,https://www.targetvalidation.org/target/ENSG00000184281/associations
13894,Tspan32,https://www.targetvalidation.org/target/ENSG00000064201/associations
13895,Insm2,https://www.targetvalidation.org/target/ENSG00000168348/associations
13896,Olfr749,https://www.targetvalidation.org/target/ENSG00000176219/associations
13897,Olfr544,https://www.targetvalidation.org/target/Unknown/associations
13898,Olfr690,https://www.targetvalidation.org/target/ENSG00000255307/associations
13899,Olfr480,https://www.targetvalidation.org/target/ENSG00000182334/associations
13900,Cldn9,https://www.targetvalidation.org/target/ENSG00000213937/associations
13901,Lmbr1,https://www.targetvalidation.org/target/ENSG00000105983/associations
13902,Rbms1,https://www.targetvalidation.org/target/ENSG00000153250/associations
13903,Dolpp1,https://www.targetvalidation.org/target/ENSG00000167130/associations
13904,Adam21,https://www.targetvalidation.org/target/ENSG00000139985/associations
13905,Gtf2ird1,https://www.targetvalidation.org/target/ENSG00000006704/associations
13906,Ank,https://www.targetvalidation.org/target/ENSG00000029534/associations
13907,Slc12a5,https://www.targetvalidation.org/target/ENSG00000124140/associations
13908,Sap30bp,https://www.targetvalidation.org/target/ENSG00000161526/associations
13909,Bcam,https://www.targetvalidation.org/target/ENSG00000187244/associations
13910,Prss21,https://www.targetvalidation.org/target/ENSG00000007038/associations
13911,Gabrq,https://www.targetvalidation.org/target/ENSG00000268089/associations
13912,Ltb4r2,https://www.targetvalidation.org/target/ENSG00000213906/associations
13913,Sssca1,https://www.targetvalidation.org/target/ENSG00000173465/associations
13914,Glra1,https://www.targetvalidation.org/target/ENSG00000145888/associations
13915,Srf,https://www.targetvalidation.org/target/ENSG00000112658/associations
13916,Ddx24,https://www.targetvalidation.org/target/ENSG00000089737/associations
13917,Slco1b2,https://www.targetvalidation.org/target/ENSG00000257046/associations
13918,Tbx20,https://www.targetvalidation.org/target/ENSG00000164532/associations
13919,Zfp276,https://www.targetvalidation.org/target/ENSG00000158805/associations
13920,Ly6i,https://www.targetvalidation.org/target/ENSG00000176956/associations
13921,Tas2r105,https://www.targetvalidation.org/target/ENSG00000121318/associations
13922,Tas2r108,https://www.targetvalidation.org/target/ENSG00000121318/associations
13923,Tas2r119,https://www.targetvalidation.org/target/ENSG00000169777/associations
13924,Cldn13,https://www.targetvalidation.org/target/ENSG00000163347/associations
13925,Vav3,https://www.targetvalidation.org/target/ENSG00000134215/associations
13926,Xpo4,https://www.targetvalidation.org/target/ENSG00000132953/associations
13927,Tob2,https://www.targetvalidation.org/target/ENSG00000183864/associations
13928,Brd4,https://www.targetvalidation.org/target/ENSG00000141867/associations
13929,Retnla,https://www.targetvalidation.org/target/ENSG00000104918/associations
13930,Fzd2,https://www.targetvalidation.org/target/ENSG00000180340/associations
13931,Olfr1507,https://www.targetvalidation.org/target/ENSG00000140443/associations
13932,Olfr1508,https://www.targetvalidation.org/target/ENSG00000156535/associations
13933,Olfr1509,https://www.targetvalidation.org/target/ENSG00000156535/associations
13934,Olfr140,https://www.targetvalidation.org/target/ENSG00000196266/associations
13935,Slc16a8,https://www.targetvalidation.org/target/ENSG00000100156/associations
13936,Lenep,https://www.targetvalidation.org/target/ENSG00000163352/associations
13937,Vsig2,https://www.targetvalidation.org/target/ENSG00000019102/associations
13938,Slurp1,https://www.targetvalidation.org/target/ENSG00000126233/associations
13939,Slc25a20,https://www.targetvalidation.org/target/ENSG00000178537/associations
13940,Cmpk2,https://www.targetvalidation.org/target/ENSG00000134326/associations
13941,C1d,https://www.targetvalidation.org/target/ENSG00000197223/associations
13942,Alas1,https://www.targetvalidation.org/target/ENSG00000023330/associations
13943,Mrps31,https://www.targetvalidation.org/target/ENSG00000102738/associations
13944,Smpdl3a,https://www.targetvalidation.org/target/ENSG00000172594/associations
13945,Abph,https://www.targetvalidation.org/target/Unknown/associations
13946,Sult5a1,https://www.targetvalidation.org/target/ENSG00000261052/associations
13947,Sult3a1,https://www.targetvalidation.org/target/Unknown/associations
13948,Dnajc4,https://www.targetvalidation.org/target/ENSG00000110011/associations
13949,Gmnn,https://www.targetvalidation.org/target/ENSG00000112312/associations
13950,Plin4,https://www.targetvalidation.org/target/ENSG00000167676/associations
13951,Park7,https://www.targetvalidation.org/target/ENSG00000116288/associations
13952,Xrcc2,https://www.targetvalidation.org/target/ENSG00000196584/associations
13953,Aurkc,https://www.targetvalidation.org/target/ENSG00000105146/associations
13954,Kcne3,https://www.targetvalidation.org/target/ENSG00000175538/associations
13955,7-Mar,https://www.targetvalidation.org/target/Unknown/associations
13956,Psors1c2,https://www.targetvalidation.org/target/ENSG00000204538/associations
13957,As3mt,https://www.targetvalidation.org/target/ENSG00000214435/associations
13958,Ehd3,https://www.targetvalidation.org/target/ENSG00000013016/associations
13959,B4galt3,https://www.targetvalidation.org/target/ENSG00000158850/associations
13960,Th1l,https://www.targetvalidation.org/target/ENSG00000101158/associations
13961,Angptl4,https://www.targetvalidation.org/target/ENSG00000167772/associations
13962,Atp5j2,https://www.targetvalidation.org/target/ENSG00000241468/associations
13963,Isg20,https://www.targetvalidation.org/target/ENSG00000172183/associations
13964,Terf2ip,https://www.targetvalidation.org/target/ENSG00000166848/associations
13965,Golga7,https://www.targetvalidation.org/target/ENSG00000147533/associations
13966,Herpud2,https://www.targetvalidation.org/target/ENSG00000122557/associations
13967,Srsf4,https://www.targetvalidation.org/target/ENSG00000116350/associations
13968,Tmem183a,https://www.targetvalidation.org/target/ENSG00000163444/associations
13969,Zfp467,https://www.targetvalidation.org/target/ENSG00000181444/associations
13970,Gabarapl1,https://www.targetvalidation.org/target/ENSG00000139112/associations
13971,Fbxo3,https://www.targetvalidation.org/target/ENSG00000110429/associations
13972,Zc3h8,https://www.targetvalidation.org/target/ENSG00000144161/associations
13973,Otor,https://www.targetvalidation.org/target/ENSG00000125879/associations
13974,Egr4,https://www.targetvalidation.org/target/ENSG00000135625/associations
13975,Msmb,https://www.targetvalidation.org/target/ENSG00000263639/associations
13976,Olfr17,https://www.targetvalidation.org/target/ENSG00000231861/associations
13977,Rlbp1,https://www.targetvalidation.org/target/ENSG00000140522/associations
13978,Rps14,https://www.targetvalidation.org/target/ENSG00000164587/associations
13979,Tbl1x,https://www.targetvalidation.org/target/ENSG00000101849/associations
13980,Wdr46,https://www.targetvalidation.org/target/ENSG00000227057/associations
13981,Jph1,https://www.targetvalidation.org/target/ENSG00000104369/associations
13982,Jph3,https://www.targetvalidation.org/target/ENSG00000154118/associations
13983,Parva,https://www.targetvalidation.org/target/ENSG00000197702/associations
13984,Cramp1l,https://www.targetvalidation.org/target/ENSG00000007545/associations
13985,Nrip3,https://www.targetvalidation.org/target/ENSG00000175352/associations
13986,Srd5a3,https://www.targetvalidation.org/target/ENSG00000128039/associations
13987,Taf1b,https://www.targetvalidation.org/target/ENSG00000115750/associations
13988,Atp5c1,https://www.targetvalidation.org/target/ENSG00000165629/associations
13989,D930014E17Rik,https://www.targetvalidation.org/target/ENSG00000100368/associations
13990,Smarce1,https://www.targetvalidation.org/target/ENSG00000073584/associations
13991,Mogs,https://www.targetvalidation.org/target/ENSG00000115275/associations
13992,P2ry4,https://www.targetvalidation.org/target/ENSG00000186912/associations
13993,Fam3b,https://www.targetvalidation.org/target/ENSG00000183844/associations
13994,Pth,https://www.targetvalidation.org/target/ENSG00000152266/associations
13995,Zbtb22,https://www.targetvalidation.org/target/ENSG00000236104/associations
13996,Tmem27,https://www.targetvalidation.org/target/ENSG00000147003/associations
13997,Abcb11,https://www.targetvalidation.org/target/ENSG00000073734/associations
